33861.8322754,8463.54504395,51105.5827637,27553.8426514,2322.71032715
74698.4963379,17522.0614014,122239.967651,59221.862915,5554.6463623
26045.6135254,8068.50305176,40975.4407959,26284.7980957,1862.50366211
31856.6464844,8362.52001953,47073.1160889,27183.2119141,2139.36645508
58550.583374,12872.725708,84146.5258789,39664.7120361,3824.75537109
31563.0205078,8475.79309082,48748.9875488,27519.9301758,2215.76135254
21853.4898682,7143.82763672,35027.0090332,23542.8377686,1591.83837891
69436.3244629,14036.1448975,100329.978394,43084.7558594,4560.53552246
55507.1563721,11417.151123,81086.0446777,36169.3758545,3685.83117676
60822.9396973,13460.37854,88434.050415,41022.3039551,4019.96508789
36828.2028809,9092.66052246,54724.383667,29512.7196045,2487.22790527
19712.2912598,6894.32312012,33396.8380127,23044.0345459,1517.14953613
18934.0467529,7082.02124023,34221.4095459,24017.3511963,1554.80029297
42213.5584717,10457.7047119,62663.3250732,33241.0440674,2848.3079834
59737.8416748,12807.5220947,86336.105835,39335.4256592,3924.49914551
32864.7915039,8470.99438477,51226.4989014,27067.1843262,2328.30834961
54264.6455078,12978.4382324,83292.8238525,42106.2615967,3785.57287598
25970.932373,7929.9666748,44292.5217285,26469.6036377,2012.83752441
39319.2880859,9750.5748291,58317.3392334,31380.986084,2650.62194824
26079.682251,7779.58630371,41443.9675293,25351.2983398,1883.57666016
28163.3553467,7839.64123535,44083.4365234,25546.661377,2003.57019043
55139.3452148,12532.498291,79558.7888184,38734.8328857,3616.20092773
42075.5731201,8951.30444336,66853.7536621,29535.2260742,3037.8729248
27812.7249756,8081.62426758,43329.802002,26617.2838135,1969.15588379
55831.9301758,14537.3137207,85612.4815674,45423.609375,3891.56970215
42680.4334717,9681.1307373,63828.4359131,31263.8673096,2901.12841797
26945.758667,7717.40197754,44898.1629639,25764.0958252,2040.37561035
72046.5960693,14047.2318115,103762.885498,43131.2294922,4716.57446289
42186.94104,9815.57263184,60931.4874268,31356.6352539,2769.28881836
41158.2806396,10118.1019287,61699.09729,32212.8773193,2804.19165039
28462.5469971,7382.79272461,46897.6102295,24921.7480469,2130.50036621
22139.7097168,7226.5402832,34898.0997314,23840.1081543,1585.57324219
23337.9056396,7400.79284668,36548.7451172,24427.9005127,1660.86315918
26396.5906982,7315.09130859,43503.4250488,24715.713623,1976.65795898
33843.6756592,8053.59020996,54866.3989258,27050.2220459,2492.94897461
51867.0839844,14491.6162109,80406.2445068,45822.4962158,3654.80859375
103530.054199,17937.1662598,139332.61853,55555.5305176,6333.0880127
30267.4080811,8683.66333008,46403.0194092,28075.6937256,2108.81152344
48278.1331787,12477.7680664,74940.2783203,40708.6804199,3405.92175293
41601.6477051,10387.5155029,61342.2078857,32722.2884521,2788.11425781
50567.3736572,10640.543457,74793.0272217,34153.2819824,3399.74938965
66328.9859619,14527.7796631,98073.835083,45999.7706299,4457.5769043
46990.4891357,10002.5047607,70328.7642822,32201.9139404,3196.4744873
30269.774292,8587.62304688,46565.067749,27893.7218018,2116.50036621
82913.8145752,17543.7142334,121685.0896,54833.5770264,5530.94152832
17917.4100342,6764.59716797,30295.3664551,22673.0388184,1376.34667969
35544.6289062,9578.88623047,53935.5891113,30649.5251465,2451.26013184
51074.1690674,12231.1278076,75199.3253174,37975.8658447,3418.16931152
60849.5548096,14734.1932373,110846.050171,51022.6391602,5036.15698242
23495.5115967,7712.86022949,41555.7193604,25973.302124,1888.34240723
48437.3612061,10391.7607422,72359.0091553,33376.340332,3288.85571289
95764.0871582,16106.3686523,133909.890625,49051.5560303,6086.73608398
27390.5285645,7874.43115234,42450.6329346,25922.4661865,1929.18481445
27230.8323975,8150.93859863,42015.6435547,26459.4239502,1909.34106445
27051.7817383,7862.20788574,42327.9047852,25581.0478516,1923.84631348
38791.4239502,10333.217041,57512.7579346,32628.6571045,2614.33862305
63122.8771973,11971.4210205,92957.6121826,38295.7188721,4225.4206543
61014.0900879,12908.402832,87687.4836426,40428.2650146,3985.7253418
119622.821533,17907.9718018,158898.067871,55332.0762939,7222.4206543
19518.9349365,6986.00280762,31484.8909912,23106.8571777,1430.32751465
50669.9399414,11582.2626953,74284.9123535,36607.970459,3376.51428223
38572.8476562,9622.21118164,57945.8582764,31001.6845703,2633.86706543
92482.3251953,17038.2666016,125797.719116,53175.2910156,5717.74475098
115953.187134,17680.6723633,154021.533203,54383.5905762,7000.72644043
19495.4124756,6954.42993164,35388.2766113,23586.0250244,1607.70153809
21508.0513916,7158.55480957,34615.0125732,23791.1497803,1572.94689941
33687.6151123,9417.61962891,50346.9639893,30174.6224365,2288.28295898
6562.29406738,9533.01000977,21015.284668,17136.28125,939.407714844
8523.8548584,7934.6463623,19454.2050781,13345.0820312,869.407958984
7554.46594238,9811.33007812,22570.9467773,17308.336792,1005.24914551
42571.1949463,16638.9713135,71718.7158203,24118.0996094,3242.20996094
7370.34191895,7589.0189209,17424.9869385,12920.3304443,777.81652832
7728.67712402,7673.10668945,18230.7749023,13153.0084229,815.039428711
9965.61193848,9438.07922363,34411.0238037,37880.6605225,1548.04760742
100813.523193,34544.3659668,152165.518921,43242.5976562,6897.26953125
13595.9921875,7975.06298828,25768.0640869,12715.8013916,1152.2487793
6194.4329834,9161.07995605,20002.6202393,16398.1962891,892.129394531
34018.2806396,15038.604248,56559.5340576,21262.7386475,2554.16125488
62972.6652832,20068.7839355,94573.0002441,25572.7770996,4281.72595215
17883.8150635,9850.95996094,34003.2927246,15427.305542,1530.61083984
10202.8046875,9906.73034668,25837.5106201,16910.996582,1152.46533203
7758.60412598,8558.16931152,29494.7946777,34459.2961426,1325.99658203
29178.2728271,9899.87731934,47935.1409912,32639.8314209,2177.19946289
23488.5970459,8643.83544922,39560.2851562,29047.8969727,1795.6114502
24699.5599365,9679.13085938,44869.3358154,33446.2126465,2038.22546387
36974.4318848,10592.3071289,62253.5314941,35239.2382812,2827.92736816
23244.4038086,9483.86340332,42667.1744385,32657.5744629,1937.99975586
18656.9221191,8046.27429199,32409.2844238,27234.930542,1470.78356934
27602.6375732,8862.7130127,45263.8931885,29648.2484131,2055.17529297
22439.385498,9280.29272461,41239.024292,31815.7967529,1872.90356445
21936.8022461,7021.83605957,34757.0788574,22741.6046143,1577.67553711
27001.1660156,9031.21179199,44281.7260742,29964.4868164,2010.77539062
37848.515625,11058.8834229,60369.7884521,35854.5368652,2742.79797363
25094.1166992,8992.29272461,41434.8763428,29787.0085449,1882.22705078
19272.8837891,8226.74084473,33326.1281738,27729.6544189,1512.7010498
19247.427002,10851.6112061,40440.6882324,15593.2214355,1834.62512207
31959.8828125,9484.09228516,50963.2382812,30996.8181152,2315.22509766
41707.1271973,11447.3903809,65266.6070557,36893.0526123,2965.71154785
24395.8770752,9319.13708496,44036.0865479,31968.026123,1999.66882324
126899.7948,18462.0168457,175930.377075,57235.0360107,7995.81896973
34543.2652588,10515.2954102,54682.6120605,34344.7542725,2484.42041016
22182.3450928,8505.22460938,37459.6555176,28541.5565186,1700.64245605
22701.1577148,8874.84716797,38496.3818359,29727.4123535,1747.92895508
22839.3884277,8698.80651855,38684.758667,29212.723999,1756.08911133
37197.4230957,10150.0593262,58277.0799561,33218.2897949,2647.65075684
26015.5158691,9554.43652344,46403.4504395,32704.2790527,2107.40112305
25483.3843994,9085.83300781,42209.7830811,29994.706543,1917.76660156
50645.196167,11220.7495117,77348.6700439,36486.2122803,3514.3260498
25719.2489014,8955.6730957,42454.8195801,29893.4398193,1928.03540039
38208.5843506,10858.3907471,60771.7155762,35254.3474121,2760.99304199
20616.6453857,10762.8579102,41998.6395264,15219.4667969,1905.55749512
44570.5467529,10505.6774902,68963.0974121,34338.9736328,3132.75402832
23576.3388672,8334.01965332,39105.0270996,27509.2583008,1775.50756836
26734.9788818,9495.31323242,44099.7852783,31336.3405762,2003.41308594
24823.5651855,8963.99450684,41227.8598633,29673.8970947,1873.00341797
28675.4073486,9744.74975586,46813.7510986,32083.4321289,2126.76269531
27803.2109375,9533.53991699,45800.8719482,31603.111084,2080.17431641
28784.9234619,9157.96508789,46740.7800293,29887.4952393,2123.31982422
26727.9853516,11234.1760254,50874.873291,15795.8076172,2308.71618652
27012.855957,9547.7175293,44337.2437744,31442.1005859,2014.38952637
31072.758667,10162.5860596,49806.4398193,33514.3256836,2262.64770508
29419.5042725,9386.20446777,47981.730957,31049.9633789,2179.11474609
20772.1767578,10507.9631348,41798.7634277,14803.0699463,1896.25476074
26043.6258545,8869.83496094,42892.2543945,29044.2062988,1948.25292969
28239.9666748,9506.43078613,46101.1029053,31458.243042,2094.13891602
21184.012207,9210.65246582,39529.4471436,31676.8092041,1795.09301758
27242.8740234,9861.58435059,48620.5443115,33934.6932373,2208.73254395
22888.6655273,10923.1583252,45257.4173584,15420.4445801,2053.30639648
39192.017334,11176.7954102,61140.6540527,36370.2598877,2777.92614746
22992.4310303,9202.07922363,38789.960083,30747.6794434,1761.68444824
21062.7419434,8310.57946777,35759.3967285,27664.6546631,1623.63745117
21537.7171631,8199.20874023,36383.0192871,27433.4012451,1651.5949707
21355.3581543,9370.18151855,39963.3172607,32334.7641602,1814.94824219
20421.0089111,8152.59326172,34858.6811523,27467.2762451,1582.24243164
30527.7531738,9242.87451172,48932.3804932,30424.9100342,2222.76745605
25992.055542,9479.45251465,43063.5541992,31582.7139893,1955.88269043
21868.5646973,8280.09191895,36791.8918457,27524.8210449,1670.4395752
