6424.32849121,7604.34960938,18711.9437256,12984.9649658,843.16418457
17366.6478271,5225.5456543,27220.3885498,16965.4511719,1237.1328125
18011.7821045,5108.86462402,27799.5177002,17144.8221436,1263.11071777
18011.7821045,5108.86462402,27799.5177002,17144.8221436,1263.11071777
11318.4886475,4501.44067383,19550.2386475,15539.7565918,887.861938477
11318.4886475,4501.44067383,19550.2386475,15539.7565918,887.861938477
20663.90271,9215.82666016,39081.8410645,31665.2165527,1775.51391602
19259.9320068,9242.41882324,37834.8709717,31916.5687256,1718.74560547
19259.9320068,9242.41882324,37834.8709717,31916.5687256,1718.74560547
19259.9320068,9242.41882324,37834.8709717,31916.5687256,1718.74560547
19259.9320068,9242.41882324,37834.8709717,31916.5687256,1718.74560547
19259.9320068,9242.41882324,37834.8709717,31916.5687256,1718.74560547
20589.2651367,9406.62353516,39294.0865479,32361.2258301,1785.23535156
20589.2651367,9406.62353516,39294.0865479,32361.2258301,1785.23535156
24337.916626,10377.637207,44023.5426025,35785.7070312,2000.80053711
24337.916626,10377.637207,44023.5426025,35785.7070312,2000.80053711
26188.772583,10875.7120361,47384.4656982,36664.8275146,2153.22998047
26372.8862305,10711.7331543,46304.4200439,36440.0518799,2104.50439453
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
23781.9219971,9206.10144043,39360.291748,33771.324585,1788.80761719
25244.0410156,9648.2310791,45187.3012695,33339.1549072,2053.44396973
20576.9644775,8487.73181152,34795.9715576,28473.2280273,1581.24694824
20576.9644775,8487.73181152,34795.9715576,28473.2280273,1581.24694824
20884.4522705,8869.62109375,35404.2015381,29676.8436279,1608.94970703
20884.4522705,8869.62109375,35404.2015381,29676.8436279,1608.94970703
20884.4522705,8869.62109375,35404.2015381,29676.8436279,1608.94970703
14130.0070801,8037.02185059,29872.9586182,28382.1878662,1356.46325684
5393.24438477,5213.25769043,14112.3428955,18662.4664307,636.727172852
26374.4616699,10603.6048584,46647.1540527,36477.2347412,2120.06555176
26374.4616699,10603.6048584,46647.1540527,36477.2347412,2120.06555176
26374.4616699,10603.6048584,46647.1540527,36477.2347412,2120.06555176
26374.4616699,10603.6048584,46647.1540527,36477.2347412,2120.06555176
26374.4616699,10603.6048584,46647.1540527,36477.2347412,2120.06555176
21526.3660889,10124.753418,38519.1169434,34564.0939941,1750.87658691
21215.5145264,8875.68664551,35708.0170898,29978.5371094,1622.98498535
10746.2678223,9078.02929688,27008.447998,13648.527832,1223.48181152
25833.4951172,9304.63549805,48321.5493164,32799.1385498,2196.42163086
25833.4951172,9304.63549805,48321.5493164,32799.1385498,2196.42163086
50957.3398438,10904.1220703,78549.8310547,37100.322998,3570.43786621
50957.3398438,10904.1220703,78549.8310547,37100.322998,3570.43786621
50957.3398438,10904.1220703,78549.8310547,37100.322998,3570.43786621
25265.4033203,9886.52233887,46074.3347168,35013.8956299,2093.89489746
27190.0264893,9846.99291992,48055.7987061,34824.3277588,2183.97363281
27190.0264893,9846.99291992,48055.7987061,34824.3277588,2183.97363281
14289.3199463,8182.47583008,29961.7133789,29271.5457764,1337.33203125
12521.1956787,8156.41833496,27827.0784912,29290.5461426,1258.79992676
10248.4759521,5232.98352051,17564.1407471,17563.6102295,796.350708008
19268.1407471,7801.6776123,29224.4803467,26114.2982178,1327.41345215
18435.6516113,7808.45019531,31332.5932617,25934.1529541,1423.3840332
11322.3139648,6653.13647461,23782.6976318,8956.73693848,1079.06872559
5234.49963379,5488.27575684,12479.9088135,9565.56689453,543.624023438
61165.7341309,11847.4089355,100288.925171,40826.6317139,4558.57727051
6102.890625,8787.77807617,18134.2198486,15380.9259033,811.174682617
4623.40356445,8013.84973145,17349.3895264,15172.3900146,777.566894531
60157.8963623,9255.41687012,95392.4976807,32903.322998,4336.01550293
60157.8963623,9255.41687012,95392.4976807,32903.322998,4336.01550293
12482.5603027,6496.90161133,28065.5662842,24183.0430908,1275.67724609
30771.4562988,5558.39770508,47259.3890381,18834.8015137,2148.15454102
10656.5153809,3690.12854004,19857.6755371,13465.6817627,902.623046875
10656.5153809,3690.12854004,19857.6755371,13465.6817627,902.623046875
10656.5153809,3690.12854004,19857.6755371,13465.6817627,902.623046875
10656.5153809,3690.12854004,19857.6755371,13465.6817627,902.623046875
5499.92724609,7720.55639648,17994.3448486,29154.4937744,814.969604492
5499.92724609,7720.55639648,17994.3448486,29154.4937744,814.969604492
5377.85705566,7405.57580566,17419.178833,27956.5906982,788.885498047
29726.0427246,10730.6424561,50691.0046387,36638.6179199,2303.97827148
25603.5699463,11174.7663574,46820.5042725,38326.9936523,2128.0559082
23911.6885986,9676.23669434,46481.6668701,34053.1984863,2112.75073242
23911.6885986,9676.23669434,46481.6668701,34053.1984863,2112.75073242
22571.9703369,9580.00268555,44532.6113281,33807.2164307,2024.15563965
12985.5688477,6325.76464844,24660.0100098,22140.9304199,1120.67529297
12985.5688477,6325.76464844,24660.0100098,22140.9304199,1120.67529297
20419.0229492,8181.28100586,36610.5368652,30366.5853271,1663.89672852
19182.7960205,7858.62658691,34423.0061035,27111.9538574,1564.6192627
