122.42,2970.84,0,737.6568,3712.63,977.23
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,12.3,0,1.068,0.1,0.08
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,150.2,0,77.9,7,24.9
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
47.22,1279.02,0,140.479,62.543,219.498
0,0,0,0,0,0
0,0,0,0,0,0
25.47,1790.71,0,345.395,972.128,886.694
3.09706,861,0,34,4036,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.045,837.63791,0,1190.646761803,632.87203,437.06541
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
59.69,416.7,0,184.42368,21.404,84.2264
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
66,897.3,0,326.36,238.57,99.06
0,0,0,0,0,0
0,0,0,0,0,0
58.5,4462.3242,0,507.7167359902,759.300105,229.14391
139.8,1954.8,0,642.602323,115.8,409.07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1258.8414,0,172.47666,3071.0229,83.1858
0,0,0,0,0,0
0.068721,3988.6572,0,199.0746644909,10241.7287352,68.788
0,0,0,0,0,0
41,680.03,0,165.557,349.084,265.3521
64.28,155.09,0,98.729,10.52,36.37
0,246.682,0,62.008462,137.554,6.854
0,0,0,0,0,0
43.78526,4210,0,369.8802,4550,64.83586
46.22,1428.05,0,394.35,1168.25,1238.08
0,0,0,0,0,0
170.8188,13194.842645,0,2487.71761352,7129.15724063,291.97336523
26.0156,5976.043444492,0,103.28245383,4811.900075876,54.331310215
0,1054.45394093,0,13.675650000135,1.8922908000135,27.1107210000135
0,60.171,0,125.8312,17432.5911,3.1103
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
190.6544,1313.32593,0,142.673184,45.40493,82.9867
0,0,0,0,0,0
0,0,0,0,0,0
11.3068,1329.178,0,99.017329,1091.652,20.8102
10.61483,72.0188525,0,24.927631958,3.5871352,14.4696008
0,0.8749422,0,0.0324124136,0.01494835,0.0226812232
0,0,0,0,0,0
0,23.43112,0,2.006465,0.0806223,0.705332
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.93,834.1716079,0,93.6840288717,90.13041262176,848.8000067713
0,0,0,0,0,0
0,0,0,0,0,0
0.827356,12.48113245,0,0.887570778,0.10130176,0.4370982664
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.2514,726.738,0,30.414135,899.3212,9.1239889
8.27689,49.247533,0,37.71406786,2.75368436,24.57783024
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
109.95429,1662.23194,0,130.929202,1080.713528,2513.01949
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1568.58558,0,17.0234321752,321.0410844,120.19394791
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
183.08076,1289.89716,0,85.3182,2549.8849819,9.3816582
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.17986,170.10812168,0,5.675128609,1.3772344421,5.5445282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,27.4876,0,19.45766082,0.117704,79.650749
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
29.59346,343.3437119,0,18.58020991,14.1400153636,10.74866832
0,0,0,0,0,0
0,18.82559,0,1.29571,0.1265051,0.4417847
0,0,0,0,0,0
0,3.4595678,0,0.105083672,0.012826257,1.6843561
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.239539,113.539067,0,13.900009,6.178449,4.8913842
0,0,0,0,0,0
0,0,0,0,0,0
0.310403,0.746412,0,0.410108,0.01100717,0.1196344
0,0,0,0,0,0
0,0,0,0,0,0
0.98321,5.09648,0,1.1158948,0,0.1925703
28.6960335,35.11,0,112.671865,0.013721,0
141.5979,382.7198192998,0,175.8086399624,27.14995736,47.743719042
0,0,0,0,0,0
586.27547204,6.5023,0,41.1059,1.4702,43.2913522
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.0145,64.901,0,2.78427,0.315764,0.99562
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13.392827,102.1362,0,47.5633251,2.9925,10.6203934
0,0,0,0,0,0
69.775172,452.813672,0,159.2262935,232.948734486,9.0581369
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,13.09721,0,3.3677063,0.2950569,2.2283386
0,0,0,0,0,0
0,0,0,0,0,0
1.2912187,11.686722,0,3.241998658,0.3759161,0.7100039
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
416.471,0.74,0,13.7088,0.626,190.693
0.438927,1.17997225,0,0.162156995,0.029717,0.06793645
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.34898,12.7036,0,2.9897736,0.7182,1.7339
0,0,0,0,0,0
0,0,0,0,0,0
22.72157,5409.09392,0,63.995804,2781.000008,48.417389
0,32.98,0,0.19,0.45,0.21
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.68801,3120.056196,0,65.597003,912.927683,20.04183
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.683494,49.4,0,0.401,0.1,1.202
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
79.176418,3929.7515,0,66.353629,6772.604047,100.155585
86.5295,1173.78,0,34.388361,264.93,137
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.21,0,0.01,0,0.02
0,0,0,0,0,0
0,17.30152,0,0.220021,0.5,0.0081
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,22.2,0,4.3,0.6,0.2
0,0,0,0,0,0
0,2.004,0,0.082568,0.3375,0.12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.59476,767.4,0,21.73882,806.57,5.82
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
34.4495,916.2087,0,124.934,12.75865,44.26847
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
