0,1.666263,0,1.051268,0.2388566,2.084653
18.58,184.52729626,0,35.2912310665,17.89476994,108.333243797
278.3325,274.7716009,0,82.64033215,129.79930983,461.09493567
0,24.3114817,0,22.9487157,2.77456196,76.4430704
0,0.0952098,0,0.1264539,0.01925014,0.2087963
0,0.23339424,0,0.30998466,0.04718927,0.51183686
0,37.92686407,0,126.19370317,22.918845021,272.85073421
1.13810461,682.43012844,0,285.506527611,50.50608737,162.48554421
78.79,90.7742556,0,77.59133543,9.31932175,146.64659887
0,149.82483696,0,30.4321536315,19.620744146,0.401197467
0,129.8881448,0,84.15479257,10.654302815,180.53148527
65.629,2095.4118512,0,343.2214609,2012.31631423,565.7494122
35,945.2856605,0,573.09709463,108.56328754,763.84021607
0,62.0502962,0,9.551128724,7.62018219,424.03985857
0,180.693,0,8.06078,0.042,3.665
29.9465,155.36577486,0,31.89765412,13.509612094,140.93000346
64.3872677,814.57916703,0,691.36862752,7.936948355,1001.22441916
0,811.2075268,0,46.46670173,101.41516402,521.28283077
0,69.48291899,0,4.63602104,1.7162738,17.2124859
0.5,397.9580268,0,24.93880373,37.58604402,198.43165077
0,0.1933008,0,0.2567342,0.0390828,0.42391
0,160.90875264,0,62.548143503,16.185777908,320.827513694
1.18701,259.60913178,0,24.9078611609,24.050900628,319.211147994
0,509.7085768,0,215.79133213,613.76935302,56.83457077
0.7425,33.10285448,0,7.7382158515,1.482791686,209.283202077
0,93.31710989,0,20.52507437,2.068187072,16.68136128
0.157,1559.1019055,0,248.91186242,6521.929330868,1103.4027019
3.25667679,14.31499466,0,4.388192399,0.427026601,161.76119845
0,75.11667449,0,55.83964328,24.939862595,277.67745074
0.041,1.968237,0,0.916745,0.1395563,124.220696
0,5.82047044,0,1.18510771,0.453486444,31.2874327
0,0.2201893,0,0.292447,0.0445194,0.482878
0,261.0935399,0,35.44373653,2.03278324,667.30377947
0.015,30.322859,0,3.496435,3.0025238,20.751756
0,3.12898922,0,0.03439886,0.006028698,57.45315088
9.17979461,1053.36022404,0,243.99337791,707.595993719,113.5029039
20.32683100508,5816.19812868,0,2631.4043458057,3874.99349862957,2683.465382037
0,108.7680132,0,88.7202794,14.85917793,332.3056444
2.2448,20.65104508,0,27.53668266,16.33209145,30.74457953
0,195.00555434,0,49.91923291,1.274533772,51.5457916
0,82.37227696,0,86.95985624,32.450581052,492.45589486
0,73.2403493,0,11.5494833915,7.54467302,45.015166007
11.901616,177.5588595,0,81.87429428,38.6819669,20.59955694
0,0.6747468,0,0.9019977915,0.136187386,1.480327657
281.30867,635.32675274,0,61.0083559815,89.944947631,241.681537467
3.41,5690.8851969,0,72.5850982915,38.56273986,388.805771007
0,38.515185,0,1.728426,39.3527415,526.03868
0,81.2141038,0,197.09403053,4.44338862,1413.77997577
33.90406211,3419.01330308,0,365.39718777,3610.283572876,2182.59224248
0.02,305.0336788,0,223.79288573,19.76647802,627.72363677
18.58918225,1777.92160094,0,782.9474696515,829.862733824,1197.820387507
126.444,2402.72814928,0,641.71756634,3076.850024219,1575.19525053
0,0.349835,0,0.464637,0.0707318,0.76719
0,230.2430818,0,32.5158181,12.86948126,540.8766531
40.41,242.1297325,0,43.0891594615,7471.131515,164.605865237
0,1135.6287977,0,32.35722343,1.98991191,97.97709987
168.0636,2240.77826476,0,755.34497391,279.695632938,1794.86689909
4.12,1821.09624547,0,176.355743573,348.854439111,187.498147044
112.71406891,3150.47448525,0,476.51978501,618.58503723,179.2030052
0.0083,766.33009881,0,41.790986296,99.61147674,67.31317369
0.06,200.96115969,0,229.73293239,14.712965286,1091.32223715
0,17.9525717,0,3.3748505915,1.82505697,153.856359007
68.7775,386.8822236,0,235.02284099,131.25382804,1307.31625154
0,68.4696996,0,38.38579246,4.77775094,270.71099254
0.248271,595.7206542,0,18.5048839915,1141.99372506,414.946649007
0,0.1113982,0,0.1479547,0.02252322,0.2442973
0,39.2465007,0,23.2847934,4.50545152,163.054621
0,4.36336858,0,2.11172796,0.608337458,4.33641976
1032.28342,1238.76720794,0,109.111189478,62.2124002271,321.397745448
0.03917841,208.72683815,0,48.960907591,14.961575242325,143.600935409
1.982,212.5941357,0,219.6264397053,4505.419687883,95.988917554
1.10736,21.80414321,0,3.6408760015,0.864323585,5.896450197
8.5,79.183771133,0,274.596851893725,0.2618828755,60.8051690601
