4.727002,1796.78,0,64.5912784,4327.02,10.845
4.727002,1796.78,0,64.5912784,4327.02,10.845
4.727002,1796.78,0,64.5912784,4327.02,10.845
4.727002,1796.78,0,64.5912784,4327.02,10.845
4.727002,1796.78,0,64.5912784,4327.02,10.845
9.079835,2630,0,165.78913,17454.5,25.5
9.079835,2630,0,165.78913,17454.5,25.5
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
5.53593333333333,282.5,0,139.416666666667,1045.16666666667,8.68333333333333
21.855,2022.1975,0,31.81645,234.2125,104.6375
21.855,2022.1975,0,31.81645,234.2125,104.6375
21.855,2022.1975,0,31.81645,234.2125,104.6375
21.855,2022.1975,0,31.81645,234.2125,104.6375
11.6370154,1056.2,0,60.94,2138.2,35.3349972
11.6370154,1056.2,0,60.94,2138.2,35.3349972
11.6370154,1056.2,0,60.94,2138.2,35.3349972
11.6370154,1056.2,0,60.94,2138.2,35.3349972
11.6370154,1056.2,0,60.94,2138.2,35.3349972
4.275106,1896.8,0,55.4,6910.8,22.4
4.275106,1896.8,0,55.4,6910.8,22.4
4.275106,1896.8,0,55.4,6910.8,22.4
4.275106,1896.8,0,55.4,6910.8,22.4
4.275106,1896.8,0,55.4,6910.8,22.4
3.43195833333333,1408.66666666667,0,94,752.333333333333,25
3.43195833333333,1408.66666666667,0,94,752.333333333333,25
3.43195833333333,1408.66666666667,0,94,752.333333333333,25
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.2415,13.8845,0,6.562198,0.60425,1.5787525
2.2415,13.8845,0,6.562198,0.60425,1.5787525
66.81767,9021.088769,0,341.45984850542,3806.5880369,6.42792669
32.4844,5127.259728,0,207.37373553,7968.13255187,67.8185625
48.2381,6150.7851195,0,203.92737124115,15014.46211941,101.6570697
